 Transaction ID ,Date of Sale, Client Name  ,Product Group, Item Desc , Qty Sold , Total Sales Value ,Sales Territory 
TXN-294665,16/08/2024,ACME CORP,Support,Product-664,210,"26.807,32 €",
TXN-231450,28.04.2023,Soylent Corp,Consulting,Product-374,347,$176.27,NA
TXN-656127,03/09/2024,Stark Industries,Software,Product-727,884,"$47,025.25",Global
TXN-585053,04.10.2024,Acme Corp,Licensing,Product-877,618,,APAC
,,,,,,,
TXN-882917,23/02/2023,Acme Corp,Support,Product-309,536,"$37,906.15",LATAM
,,,,,,,
TXN-314818,03/04/2023,Globex GmbH,,Product-355,692,15483.29,Global
TXN-857161,26.05.2023,Umbrella Corp,Licensing,Product-267,514,"$1,064.39",EMEA
TXN-631373,05/22/2024,Initech AG,,Product-528,243,7243.49,Global
TXN-834026,25/04/2024,massive dynamic,Support,Product-898,771,"6.740,56 €",EMEA
TXN-986328,03/06/2024,Soylent Corp,Licensing,Product-665,360,"$48,065.81",LATAM
TXN-204072,2023-11-23,Stark Industries,Hardware,Product-936,498,5793.99,LATAM
TXN-475714,2023.01.10,umbrella corp,,Product-868,,,LATAM
TXN-840048,04/04/2024,SOYLENT CORP,Support,Product-921,788,,APAC
TXN-373156,2024.05.31,Cyberdyne Systems,Software,Product-108,356,-44740.98,EMEA
TXN-382522,26.08.2023,Wayne Enterprises,,Product-649,203,"47.548,12 €",NA
TXN-286932,03/14/2023,Globex GmbH,Hardware,Product-480,1000,36660.25,APAC
TXN-842937,2024.02.10,Globex GmbH,Cloud Infrastructure,Product-800,962,"$12,500.82",APAC
TXN-743031,12/02/2024,Stark Industries,Support,Product-594,498,,APAC
TXN-685293,12/05/2024,Cyberdyne Systems,Software,Product-631,719,36980.84,APAC
TXN-994705,20/02/2023,Umbrella Corp,Training,Product-649,292,12776.98,EMEA
TXN-994705,20/02/2023,Umbrella Corp,Training,Product-649,292,12776.98,EMEA
TXN-132847,25.06.2023,Cyberdyne Systems,Consulting,Product-276,769,32535.81,Global
TXN-287298,TBD,Soylent Corp,Software,Product-362,459,"$16,486.35",NA
TXN-421667,TBD,Massive Dynamic,Cloud Infrastructure,Product-847,633,"$33,919.38",EMEA
TXN-467129,2024-08-10,UMBRELLA CORP,Consulting,Product-415,930,"$44,913.37",EMEA
TXN-208120,01/19/2024,Globex gmbh,Licensing,Product-436,,8435.15,NA
TXN-629966,2023.08.15,Oscorp,Support,Product-432,912,"$10,855.84",Global
TXN-847211,11/16/2023,Soylent Corp,Training,Product-743,911,32081.14,LATAM
TXN-609653,04/22/2023,Initech AG,Hardware,Product-576,-43,"25.350,62 €",Global
TXN-119052,2023-07-22,Cyberdyne Systems,Licensing,Product-875,41,"12.659,91 €",NA
TXN-770397,24.01.2024,massive dynamic,Hardware,Product-754,330,"$14,130.31",Global
TXN-810004,2023-06-17,Soylent Corp,Consulting,Product-323,553,44641.47,Global
TXN-743575,2023-09-19,soylent corp,Support,Product-551,268,12631.85,APAC
TXN-147427,09.04.2023,Acme Corp,Hardware,Product-550,801,32667.26,EMEA
TXN-145738,08/11/2024,Initech AG,Consulting,Product-109,46,"41.946,80 €",LATAM
TXN-738482,2023.08.08,Cyberdyne Systems,Consulting,Product-490,790,"$46,649.71",EMEA
TXN-522048,24/02/2024,Massive Dynamic,Consulting,Product-697,237,9475.81,Global
TXN-901588,11/10/2023,Umbrella Corp,Consulting,Product-646,460,$344.57,EMEA
TXN-382736,2023.12.22,Globex GmbH,Consulting,Product-346,323,,LATAM
,,,,,,,
TXN-116335,06.06.2023,Stark Industries,Consulting,Product-817,862,"15.152,59 €",EMEA
TXN-767029,2023.08.06,Stark Industries,Hardware,Product-634,973,"31.563,58 €",LATAM
TXN-696653,2024-06-20,Oscorp,Consulting,Product-503,113,44575.38,LATAM
TXN-708518,2024-01-23,Acme Corp,Hardware,Product-684,585,"$26,045.64",APAC
TXN-361892,10/15/2023,Wayne Enterprises,Software,Product-590,549,"$4,842.65",LATAM
TXN-782882,21/01/2024,Umbrella Corp,Training,Product-494,907,"30.146,27 €",NA
TXN-361405,03/01/2024,Initech AG,Hardware,Product-748,285,"8.841,39 €",LATAM
TXN-610758,2024.08.22,Cyberdyne Systems,Consulting,Product-592,956,"19.197,22 €",LATAM
TXN-674582,03.07.2023,oscorp,Hardware,Product-475,342,"30.705,18 €",LATAM
TXN-754024,2024.04.15,Acme Corp,Hardware,Product-670,,"$16,331.03",APAC
TXN-133340,11/11/2023,Globex gmbh,Licensing,Product-130,353,"34.933,94 €",LATAM
TXN-446690,2024.04.27,oscorp,Licensing,Product-994,458,368.21,EMEA
TXN-218217,14/04/2023,Acme Corp,Cloud Infrastructure,Product-408,861,29646.47,NA
TXN-610460,06/09/2024,Umbrella Corp,Licensing,Product-434,399,45042.74,Global
TXN-424496,04.06.2023,stark industries,Support,Product-119,72,1055.42,Global
TXN-373233,01/31/2024,Massive Dynamic,Training,Product-254,338,"$37,542.19",APAC
TXN-119998,2023.11.06,Oscorp,Hardware,Product-899,699,"$10,666.87",APAC
TXN-716837,2024-01-04,Oscorp,Training,Product-296,53,,LATAM
TXN-428643,19.02.2024,Oscorp,Licensing,Product-276,895,43232.42,NA
TXN-651964,2023.04.07,Soylent Corp,Training,Product-667,279,29051.14,NA
TXN-333363,10/24/2024,Stark Industries,,Product-854,677,"48.680,74 €",EMEA
TXN-765127,2023.04.10,Acme Corp,Software,Product-175,N/A,"$19,282.22",EMEA
TXN-976460,07.12.2023,acme corp,Licensing,Product-469,126,"37.807,63 €",LATAM
TXN-496031,11/28/2024,Globex GmbH,Consulting,Product-586,768,44596.35,LATAM
TXN-791359,2023-10-27,Stark Industries,Cloud Infrastructure,Product-452,3,18982.89,EMEA
TXN-388097,,Massive Dynamic,Software,Product-586,78,,
TXN-260553,26/05/2023,Massive Dynamic,,Product-803,208,"48.039,95 €",LATAM
TXN-782488,09/07/2024,Soylent Corp,Cloud Infrastructure,Product-418,443,47287.61,Global
TXN-899399,TBD,Globex GmbH,Hardware,Product-824,793,42921.03,NA
TXN-952304,2024-06-16,UMBRELLA CORP,Hardware,Product-974,272,17698.00,NA
TXN-180747,08.08.2023,Acme Corp,Software,Product-147,N/A,"$8,038.90",APAC
TXN-357177,21.08.2024,Initech AG,Hardware,Product-127,152,,EMEA
TXN-455365,02/28/2023,SOYLENT CORP,Software,Product-227,709,5894.70,APAC
TXN-148118,29.09.2023,Oscorp,Licensing,Product-616,785,"$32,603.29",APAC
TXN-427166,03/10/2023,Oscorp,Training,Product-122,136,37425.49,EMEA
TXN-560782,12.09.2023,Cyberdyne Systems,Hardware,Product-753,388,22059.07,NA
TXN-245059,27.05.2024,Wayne Enterprises,Licensing,Product-815,803,"26.355,67 €",EMEA
TXN-489460,04/08/2024,massive dynamic,Licensing,Product-864,989,17713.94,Global
TXN-425811,30.10.2024,GLOBEX GMBH,Consulting,Product-735,630,"17.713,41 €",NA
TXN-909238,03/21/2024,Acme Corp,Support,Product-433,84,"11.560,56 €",LATAM
TXN-542297,2023-09-15,Stark Industries,Software,Product-361,114,"-12.898,21 €",APAC
TXN-420009,16.08.2023,Soylent Corp,Support,Product-423,266,"$9,181.76",NA
TXN-422420,30.04.2024,Wayne Enterprises,Support,Product-112,,"$29,388.98",
TXN-139739,22/12/2023,Umbrella Corp,Licensing,Product-701,521,,LATAM
TXN-542080,14.12.2023,Soylent Corp,,Product-575,568,35814.94,LATAM
TXN-369863,06/29/2024,Stark Industries,Training,Product-878,,,Global
TXN-988689,21.06.2023,Cyberdyne Systems,Hardware,Product-102,246,"$33,487.49",Global
TXN-538271,04/20/2024,STARK INDUSTRIES,Software,Product-197,512,"9.611,69 €",EMEA
TXN-453487,2023-07-15,Soylent Corp,Training,Product-630,285,"$30,332.62",Global
TXN-888218,10/18/2023,Stark Industries,,Product-571,897,1170.96,NA
TXN-273026,28/07/2023,Stark Industries,Training,Product-219,36,"41.513,74 €",EMEA
TXN-268877,2023-09-22,initech ag,Support,Product-923,627,,APAC
TXN-655724,06/04/2024,OSCORP,Hardware,Product-700,458,25632.04,EMEA
TXN-256124,19.11.2023,Wayne Enterprises,Cloud Infrastructure,Product-916,381,"$38,150.32",EMEA
TXN-983966,17.02.2024,Soylent Corp,Hardware,Product-545,86,5139.99,Global
TXN-116851,16.12.2023,INITECH AG,Training,Product-248,326,"$46,795.30",EMEA
TXN-484168,2024-07-23,Acme Corp,Support,Product-695,874,$316.36,Global
TXN-244763,,Massive Dynamic,Training,Product-476,988,"$41,334.87",LATAM
TXN-866891,09/28/2024,Initech AG,Licensing,Product-123,525,"$17,868.05",Global
TXN-329577,2023-12-15,soylent corp,Licensing,Product-447,346,"$28,551.05",APAC
TXN-932074,2024-05-22,Cyberdyne Systems,,Product-746,N/A,"$14,312.66",APAC
TXN-512501,08/21/2024,Massive Dynamic,Hardware,Product-893,-289,"$16,798.24",Global
TXN-868824,2023-06-02,initech ag,Training,Product-454,749,"16.723,78 €",EMEA
TXN-937236,09/10/2023,Oscorp,,Product-597,853,"$28,522.99",EMEA
TXN-239289,29/01/2024,Umbrella Corp,Software,Product-333,556,30831.82,LATAM
TXN-830430,2024-01-20,Oscorp,Support,Product-283,205,"$29,640.86",Global
TXN-727293,01/15/2024,Wayne Enterprises,Hardware,Product-130,626,35007.36,LATAM
TXN-687792,2023.06.29,Initech AG,,Product-272,588,"35.612,32 €",Global
TXN-341101,18/07/2024,Oscorp,Training,Product-533,919,"20.245,01 €",NA
TXN-451630,2023-02-22,globex gmbh,Support,Product-351,416,"24.537,56 €",Global
TXN-726269,29.08.2024,INITECH AG,Licensing,Product-841,700,"48.260,46 €",EMEA
TXN-806638,TBD,Umbrella Corp,Training,Product-739,896,"37.881,56 €",NA
TXN-255627,15/09/2024,Soylent Corp,Cloud Infrastructure,Product-698,473,16443.91,LATAM
TXN-630797,,Oscorp,,Product-150,769,49388.34,APAC
TXN-590759,01/16/2024,Oscorp,Consulting,Product-173,552,"3.742,56 €",LATAM
TXN-684480,,Acme Corp,Consulting,Product-537,568,43202.52,EMEA
TXN-207737,2023.07.17,Massive Dynamic,,Product-834,582,"$45,556.02",Global
TXN-622537,2024-02-19,Wayne Enterprises,Training,Product-813,912,"513,62 €",NA
TXN-941654,16.11.2023,Cyberdyne Systems,Cloud Infrastructure,Product-887,555,"5.124,24 €",EMEA
TXN-374960,28/04/2024,Stark Industries,Hardware,Product-934,133,16154.56,EMEA
TXN-592928,29/09/2023,umbrella corp,Hardware,Product-868,N/A,27650.90,LATAM
TXN-628771,16/09/2024,Stark Industries,Consulting,Product-942,541,"14.498,40 €",LATAM
TXN-270900,2024.03.16,SOYLENT CORP,Support,Product-566,759,"$8,871.78",APAC
TXN-270900,2024.03.16,SOYLENT CORP,Support,Product-566,759,"$8,871.78",APAC
TXN-454501,07/04/2023,Wayne Enterprises,Training,Product-365,41,"6.267,85 €",EMEA
TXN-257730,07/02/2024,Wayne Enterprises,Software,Product-762,-877,"$40,508.05",LATAM
TXN-735836,05/01/2024,Initech AG,Cloud Infrastructure,Product-873,68,"25.735,59 €",EMEA
TXN-869192,11/02/2023,Massive Dynamic,Support,Product-526,17,"6.458,77 €",LATAM
TXN-985097,23.11.2023,Oscorp,Licensing,Product-319,435,24432.80,LATAM
TXN-246174,28.09.2023,Cyberdyne Systems,Training,Product-109,437,19389.95,EMEA
TXN-939922,03/05/2023,STARK INDUSTRIES,Training,Product-308,129,"44.884,28 €",LATAM
TXN-386798,11/01/2024,Massive Dynamic,Consulting,Product-257,926,23229.85,Global
TXN-509532,2023-09-02,Stark Industries,Licensing,Product-658,425,14131.15,Global
TXN-304510,TBD,Globex gmbh,Consulting,Product-937,84,"$45,716.09",Global
TXN-215674,2024-10-29,cyberdyne systems,Consulting,Product-482,206,10437.15,LATAM
TXN-416135,14.08.2023,GLOBEX GMBH,Licensing,Product-267,-929,"7.926,62 €",Global
TXN-975209,13/09/2024,Cyberdyne Systems,Cloud Infrastructure,Product-464,349,,EMEA
TXN-431553,2024-01-14,Umbrella Corp,Licensing,Product-317,N/A,8944.93,EMEA
TXN-871079,2024-01-13,Wayne Enterprises,Licensing,Product-716,558,17711.25,LATAM
TXN-704370,,Globex GmbH,Cloud Infrastructure,Product-153,869,32813.05,Global
TXN-253504,2023.05.11,Massive Dynamic,Licensing,Product-606,650,"$6,015.46",APAC
TXN-762470,TBD,Wayne Enterprises,Consulting,Product-776,175,"9.482,78 €",LATAM
TXN-887017,30.12.2023,WAYNE ENTERPRISES,Hardware,Product-954,560,35863.10,
TXN-292780,,Massive Dynamic,Software,Product-895,344,"$4,935.74",NA
TXN-791283,01/03/2023,Globex GmbH,Licensing,Product-994,464,"$9,814.99",NA
TXN-880323,2024-08-01,stark industries,Software,Product-874,949,33191.58,LATAM
TXN-420449,12/19/2023,oscorp,Consulting,Product-752,,"$3,732.98",
TXN-432248,29.11.2023,WAYNE ENTERPRISES,Licensing,Product-276,233,,EMEA
TXN-850809,17/09/2023,MASSIVE DYNAMIC,Training,Product-880,296,"49.550,96 €",NA
TXN-377383,TBD,Umbrella Corp,Licensing,Product-417,,8330.61,Global
TXN-857343,02/23/2024,Massive Dynamic,Cloud Infrastructure,Product-652,,"47.769,93 €",
TXN-384716,2024.08.07,Cyberdyne Systems,Support,Product-317,N/A,"$32,029.67",Global
TXN-660209,2023.05.02,STARK INDUSTRIES,Licensing,Product-898,759,"13.652,26 €",LATAM
TXN-853848,2024-08-09,Initech AG,Support,Product-673,573,"$22,146.86",APAC
TXN-681729,2023-12-10,Initech AG,Licensing,Product-434,147,35089.85,LATAM
TXN-522722,01/23/2024,Acme Corp,Licensing,Product-424,724,"14.530,59 €",EMEA
TXN-399171,TBD,Massive Dynamic,Licensing,Product-577,344,,Global
TXN-443090,2023.10.05,Globex gmbh,Licensing,Product-238,270,,Global
TXN-707473,11/26/2023,Stark Industries,,Product-548,554,"48.701,06 €",NA
TXN-166711,28/09/2024,GLOBEX GMBH,Consulting,Product-399,124,"28.201,15 €",APAC
TXN-218275,08/05/2024,Massive Dynamic,Hardware,Product-443,63,"38.607,04 €",EMEA
TXN-881608,19/06/2023,Soylent Corp,Support,Product-796,854,,APAC
TXN-274337,2023-09-08,Massive Dynamic,Consulting,Product-684,937,"$41,071.13",APAC
TXN-624065,19/08/2023,stark industries,,Product-626,679,"$2,427.20",NA
TXN-310408,26.02.2023,Umbrella Corp,Cloud Infrastructure,Product-371,521,7381.71,APAC
TXN-892065,25.07.2024,cyberdyne systems,Hardware,Product-386,656,15738.30,APAC
TXN-272903,06/06/2023,Stark Industries,Licensing,Product-129,275,,Global
TXN-570145,07/23/2024,Cyberdyne Systems,Cloud Infrastructure,Product-136,226,21292.28,NA
TXN-520753,2023.12.24,Soylent Corp,,Product-704,465,"$38,379.67",EMEA
TXN-210343,05.09.2024,initech ag,Licensing,Product-338,102,"$43,074.14",APAC
TXN-204367,2023.03.25,Umbrella Corp,Cloud Infrastructure,Product-823,486,,EMEA
TXN-839961,09/30/2024,Oscorp,Licensing,Product-731,571,"2.459,78 €",LATAM
TXN-115588,TBD,Stark Industries,Hardware,Product-947,917,,APAC
TXN-919018,2024.01.08,Cyberdyne Systems,Cloud Infrastructure,Product-708,989,"$42,286.30",NA
TXN-431400,02/01/2023,Initech ag,Support,Product-174,,"$18,631.55",NA
TXN-776274,2023.01.28,initech ag,,Product-676,59,"$14,460.34",NA
TXN-962514,2023-03-11,Umbrella Corp,Training,Product-710,-310,"$31,369.37",EMEA
TXN-493004,01/08/2024,Wayne Enterprises,Consulting,Product-287,685,21017.49,Global
TXN-125560,19/07/2024,UMBRELLA CORP,,Product-570,-686,"8.419,34 €",APAC
TXN-542031,2024-04-18,Stark Industries,Consulting,Product-681,530,"20.941,88 €",LATAM
TXN-570105,25.10.2023,Stark Industries,Support,Product-412,,15808.51,APAC
TXN-610775,TBD,Acme Corp,Training,Product-451,635,"36.436,29 €",Global
TXN-232048,08/01/2023,Globex GmbH,Licensing,Product-528,N/A,17797.27,NA
TXN-139889,2024-11-17,GLOBEX GMBH,Training,Product-538,-120,"-22.253,66 €",EMEA
TXN-903065,03.04.2024,SOYLENT CORP,Training,Product-478,629,"-23.817,39 €",LATAM
TXN-532528,2024-10-11,Soylent Corp,Licensing,Product-689,618,43858.85,LATAM
TXN-409601,07/08/2023,Cyberdyne Systems,,Product-601,634,"$30,350.97",LATAM
TXN-875771,31.03.2023,Initech AG,,Product-767,19,,Global
TXN-416751,2024.03.06,Globex GmbH,,Product-238,630,,NA
TXN-645458,09/09/2024,Initech AG,Hardware,Product-759,362,29210.67,NA
TXN-835848,02/12/2024,Cyberdyne Systems,Training,Product-368,199,"33.145,66 €",LATAM
TXN-235211,26/11/2024,OSCORP,Consulting,Product-348,646,"7.080,61 €",LATAM
TXN-681922,04.11.2023,Cyberdyne Systems,Cloud Infrastructure,Product-512,489,,LATAM
TXN-325019,2023-04-27,Initech AG,Licensing,Product-399,151,48003.20,NA
TXN-266770,,Initech AG,Cloud Infrastructure,Product-163,17,"$12,250.85",APAC
TXN-415173,2023-04-04,Globex GmbH,,Product-573,797,38814.07,LATAM
TXN-854222,15.05.2023,acme corp,Consulting,Product-926,457,9011.92,LATAM
TXN-187736,21.09.2023,Oscorp,Hardware,Product-531,539,10967.87,Global
TXN-485861,2024.01.23,Massive Dynamic,Training,Product-790,618,"30.038,48 €",LATAM
TXN-743547,,Initech AG,,Product-392,800,"16.201,49 €",NA
TXN-732460,24/08/2023,Oscorp,Support,Product-247,191,"$30,895.01",EMEA
TXN-863649,2024.03.25,Umbrella Corp,Software,Product-651,533,"$32,480.08",LATAM
TXN-981433,12.02.2024,initech ag,Software,Product-535,198,"22.809,72 €",NA
TXN-654682,2023.12.03,stark industries,Software,Product-477,929,39814.94,NA
TXN-103539,17.03.2024,Oscorp,,Product-683,669,"32.772,18 €",LATAM
TXN-827926,04/01/2024,Wayne Enterprises,Support,Product-128,268,606.00,Global
TXN-982089,01/10/2024,Globex GmbH,Training,Product-113,787,,Global
TXN-155823,03/29/2024,Wayne Enterprises,,Product-703,246,47565.21,EMEA
TXN-879619,2023-07-25,cyberdyne systems,Hardware,Product-105,-233,"45.187,44 €",Global
TXN-218025,2024.11.25,Umbrella Corp,Consulting,Product-771,249,"$7,791.39",Global
TXN-294804,25/02/2023,Massive Dynamic,Support,Product-397,197,"38.611,98 €",LATAM
TXN-214989,11/08/2024,Wayne Enterprises,Consulting,Product-322,446,5688.25,NA
TXN-397651,2024-08-17,Stark Industries,Software,Product-987,791,4904.89,LATAM
TXN-664631,2023.08.17,Umbrella Corp,Support,Product-384,997,"$38,193.28",NA
TXN-434127,2024.01.10,Cyberdyne Systems,Licensing,Product-891,944,26344.75,EMEA
TXN-244830,2023.05.11,Massive Dynamic,Consulting,Product-113,82,17052.07,NA
TXN-969760,16/02/2023,Globex GmbH,Support,Product-539,129,"45.358,63 €",
TXN-401731,2024.11.22,Massive Dynamic,,Product-868,571,"16.181,64 €",Global
TXN-738195,2024.07.22,Massive Dynamic,Training,Product-200,402,"$42,226.76",APAC
TXN-260289,2023-08-03,Massive Dynamic,Hardware,Product-518,862,"$20,827.67",NA
TXN-645669,26/10/2023,globex gmbh,Consulting,Product-641,,41134.70,NA
TXN-328897,2024-09-20,Massive Dynamic,Cloud Infrastructure,Product-685,276,"3.082,25 €",EMEA
TXN-306965,08/08/2023,Cyberdyne Systems,Licensing,Product-716,664,"$26,674.88",EMEA
TXN-226798,2024-11-03,Acme Corp,Licensing,Product-475,417,"34.742,10 €",APAC
TXN-648570,01.11.2023,GLOBEX GMBH,Training,Product-799,382,,NA
TXN-334436,2023.02.12,Stark Industries,,Product-556,253,"$8,679.88",APAC
TXN-334436,2023.02.12,Stark Industries,,Product-556,253,"$8,679.88",APAC
TXN-984364,2024-07-31,Acme Corp,Cloud Infrastructure,Product-989,770,37937.15,Global
TXN-566304,07/16/2024,Umbrella Corp,,Product-260,437,"3.505,51 €",LATAM
TXN-168627,20.07.2023,INITECH AG,,Product-725,269,31963.84,Global
TXN-612566,29/10/2023,Oscorp,Training,Product-161,746,"$3,199.66",EMEA
TXN-945207,12/15/2023,Wayne Enterprises,Training,Product-348,121,"4.773,83 €",Global
TXN-387760,,Soylent Corp,Consulting,Product-579,311,,APAC
TXN-509701,,Stark Industries,Cloud Infrastructure,Product-222,317,36816.48,
TXN-136279,31/12/2023,Cyberdyne Systems,Software,Product-983,683,"14.931,97 €",NA
TXN-987653,02.08.2023,Soylent Corp,Consulting,Product-934,920,"$-7,053.20",Global
TXN-896076,2024.04.28,Wayne Enterprises,Training,Product-675,438,"22.568,68 €",NA
TXN-557556,2023-03-21,Soylent Corp,Hardware,Product-769,178,3321.60,APAC
TXN-493966,2023-03-10,acme corp,Training,Product-543,933,"$28,800.06",NA
TXN-892406,22.08.2023,soylent corp,Consulting,Product-790,61,"45.666,22 €",Global
TXN-291769,2023.02.19,Globex GmbH,Software,Product-159,777,15555.23,Global
TXN-919361,16/10/2024,Wayne Enterprises,Training,Product-760,525,"42.917,61 €",NA
TXN-470131,01/12/2023,Globex GmbH,Software,Product-924,911,19713.11,APAC
,,,,,,,
TXN-694349,2023-01-02,Stark Industries,Software,Product-194,910,"$36,926.37",LATAM
TXN-472025,12.04.2024,Acme Corp,Training,Product-968,323,,Global
TXN-769958,,Massive Dynamic,Consulting,Product-979,760,"-12.751,33 €",APAC
TXN-762560,05/01/2023,massive dynamic,Support,Product-538,908,"10.831,75 €",NA
TXN-831366,2023.01.28,Cyberdyne Systems,Hardware,Product-535,245,"32.814,53 €",LATAM
TXN-662321,,Cyberdyne Systems,Licensing,Product-976,305,"39.193,58 €",EMEA
TXN-160833,2024-09-16,GLOBEX GMBH,Consulting,Product-740,913,21796.69,LATAM
TXN-520592,2024-05-15,Initech AG,Training,Product-120,644,"9.442,57 €",LATAM
TXN-645536,2023.11.04,Umbrella Corp,Licensing,Product-282,377,"41.023,44 €",APAC
TXN-201395,30.01.2024,massive dynamic,Consulting,Product-317,663,"29.500,73 €",APAC
TXN-518589,13/07/2024,soylent corp,,Product-680,604,,NA
TXN-529255,2023.02.13,MASSIVE DYNAMIC,Hardware,Product-140,251,"24.683,96 €",Global
TXN-864868,2023.10.08,Cyberdyne Systems,Software,Product-196,565,"$29,681.15",Global
TXN-684796,2024-10-08,Acme Corp,Training,Product-726,796,"$25,299.70",LATAM
TXN-494903,,Umbrella Corp,Software,Product-248,923,"$38,592.43",LATAM
TXN-146189,18.08.2023,Cyberdyne Systems,Support,Product-400,608,10057.62,NA
TXN-854656,2023-10-26,Globex GmbH,,Product-207,,"46.931,61 €",
TXN-342038,11/10/2023,Wayne Enterprises,Licensing,Product-652,,26432.28,Global
TXN-729864,22.11.2024,Cyberdyne Systems,Hardware,Product-787,,39490.46,
TXN-321446,2024-03-14,CYBERDYNE SYSTEMS,Training,Product-119,670,"25.394,38 €",LATAM
TXN-321446,2024-03-14,CYBERDYNE SYSTEMS,Training,Product-119,670,"25.394,38 €",LATAM
TXN-634805,11.10.2023,INITECH AG,Cloud Infrastructure,Product-408,,"$26,603.47",APAC
TXN-879301,04/18/2024,umbrella corp,,Product-197,136,31750.10,LATAM
TXN-598827,04/11/2023,Stark Industries,Software,Product-352,24,"40.110,96 €",NA
TXN-893579,2024-03-05,Cyberdyne Systems,Consulting,Product-848,639,36886.17,APAC
TXN-144063,15/04/2023,massive dynamic,Software,Product-822,494,"23.559,55 €",EMEA
TXN-466313,11/11/2024,Oscorp,Licensing,Product-127,177,"$26,564.27",NA
